"SDFB Person ID","ODNB ID","Display Name","Prefix","First Name","Last Name","Suffix","Title","All Search Names","Gender","Historical Significance","Birth Year Type","Extant Birth Year","Alternate Birth Year","Death Year Type","Extant Death Year","Alternate Death Year","Group List","level","military","art","law","politics"
"10011101",69234,"Mary Simmons",NA,"Mary","Simmons","",NA,"Mary Simmons, Mary, Mary Simmons","female","printer","AF","1576",NA,"IN","1686","1687","[]","No Title",0,0,0,0
"10009716",22267,"Francis Pilkington",NA,"Francis","Pilkington","",NA,"Francis Pilkington, Francis, Francis Pilkington","male","composer and lutenist","AF","1528",NA,"IN","1638","1638","[]","No Title",0,1,0,0
"10010523",63010,"Sir Peter Paul Rubens","Sir","Peter Paul","Rubens","","Sir","Peter Paul Rubens, Sir Peter Paul, Sir Peter Paul Rubens, Sir Rubens, Peter Paul, Peter Paul Rubens","male","painter","IN","1577","1577","IN","1640","1640","[]","Significant",0,1,0,0
"10005420",12035,"James Halyburton",NA,"James","Halyburton","",NA,"James Halyburton, James, James Halyburton","male","provost of Dundee and religious reformer","IN","1518","1518","IN","1589","1589","[]","No Title",0,0,0,0
"10002822",6278,"Edmund Coppinger",NA,"Edmund","Coppinger","",NA,"Edmund Coppinger, Edmund, Edmund Coppinger","male","prophet","IN","1555","1555","IN","1591","1591","[]","No Title",0,0,0,0
"10004739",10469,"Sir Thomas Gawdy","Sir","Thomas","Gawdy","","Sir","Thomas Gawdy, Sir Thomas, Sir Thomas Gawdy, Sir Gawdy, Thomas, Thomas Gawdy","male","judge","AF","1478",NA,"IN","1588","1588","[]","Significant",0,0,1,0
"10008934",69041,"John Nost",NA,"John","Nost","",NA,"John Nost, John, John Nost","male","sculptor","AF","1600",NA,"IN","1710","1710","[]","No Title",0,1,0,0
"10000126",370,"Anthony Allen",NA,"Anthony","Allen","",NA,"Anthony Allen, Anthony, Anthony Allen","male","barrister and antiquary","IN","1685","1685","IN","1754","1754","[]","No Title",0,0,0,0
"10008787",20002,"Sir Richard Newdigate","Sir","Richard","Newdigate","","Sir","Richard Newdigate, Sir Richard, Sir Richard Newdigate, Sir Newdigate, Richard, Richard Newdigate","male","lawyer and landowner","IN","1602","1602","IN","1678","1678","[]","Significant",0,0,1,0
"10006401",14242,"Robert Huntington",NA,"Robert","Huntington","","church","Robert Huntington, Robert, Robert Huntington","male","orientalist and bishop of Raphoe","IN","1637","1637","IN","1701","1701","[]","Religion",0,0,0,0
"10002152",4824,"William Cartwright",NA,"William","Cartwright","",NA,"William Cartwright, William, William Cartwright","male","actor and art collector","IN","1606","1606","IN","1686","1686","[]","No Title",0,1,0,0
"10005513",53671,"John Harding",NA,"John","Harding","",NA,"John Harding, John, John Harding","male","alchemist and translator","IN","1601","1601","IN","1665","1665","[]","No Title",0,0,0,0
"10005816",13004,"John Hepburn",NA,"John","Hepburn","",NA,"John Hepburn, John, John Hepburn","male","prior of St Andrews and administrator","IN","1460","1460","IN","1525","1525","[]","No Title",0,0,0,1
"10002821",6276,"John Copping",NA,"John","Copping","",NA,"John Copping, John Coppin, John, John Copping","male","shoemaker and religious radical","AF","1473",NA,"IN","1583","1583","[]","No Title",0,0,0,0
"10012522",28692,"John Ward",NA,"John","Ward","",NA,"John Ward, John, John Ward","male","antiquary and biographer","IN","1678","1679","IN","1758","1758","[]","No Title",0,0,0,0
"10009195",20998,"George Owen",NA,"George","Owen","",NA,"George Owen, George, George Owen","male","physician","IN","1499","1499","IN","1558","1558","[]","No Title",0,0,0,0
"10001825",4120,"Richard Burthogge",NA,"Richard","Burthogge","",NA,"Richard Burthogge, Richard, Richard Burthogge","male","philosopher","IN","1638","1638","IN","1705","1705","[]","No Title",0,0,0,0
"10009166",20908,"William Ostler",NA,"William","Ostler","",NA,"William Ostler, William, William Ostler","male","actor","AF","1504",NA,"IN","1614","1614","[""""King's Men""""]","No Title",0,1,0,0
"10004720",10446,"Bernard Gates",NA,"Bernard","Gates","",NA,"Bernard Gates, Bernard, Bernard Gates","male","musician","IN","1686","1686","IN","1773","1773","[]","No Title",0,1,0,0
"10009317",21318,"John Parker",NA,"John","Parker","",NA,"John Parker, John, John Parker","male","army officer and Jacobite conspirator","CA","1651","1651","AF/IN","1719","1719","[]","No Title",1,0,0,0
"10012251",28086,"Sir Henry Vane the younger","Sir","Henry","Vane","the younger","Sir","Henry Vane the younger, Sir Henry, Sir Henry Vane, Sir Henry Vane the younger, Sir Henry the younger, Sir Vane, Sir Vane the younger, Henry, Henry Vane, Henry Vane the younger, Henry the younger","male","politician and author","IN","1613","1613","IN","1662","1662","[""""Republicans""""]","Significant",0,1,0,1
"10006809",15312,"Sir John Kelyng","Sir","John","Kelyng","","Sir","John Kelyng, Sir John, Sir John Kelyng, Sir Kelyng, John, John Kelyng","male","judge and politician","IN","1607","1607","IN","1671","1671","[]","Significant",0,0,1,1
"10013054",55931,"Thomas Wode",NA,"Thomas","Wode","","church","Thomas Wode, Thomas Wood, Thomas, Thomas Wode","male","Church of Scotland minister and musician","AF","1482",NA,"IN","1592","1592","[]","Religion",0,1,0,0
"10004266",9432,"Sir Heneage Finch","Sir","Heneage","Finch","","Sir","Heneage Finch, Sir Heneage, Sir Heneage Finch, Sir Finch, Heneage, Heneage Finch","male","speaker of the House of Commons","IN","1580","1580","IN","1631","1631","[]","Significant",0,0,0,1
"10007345",77210,"John Leslie of Parkhill",NA,"John","Leslie","of Parkhill",NA,"John Leslie of Parkhill, John, John Leslie, John Leslie of Parkhill, John of Parkhill","male","","AF","1475",NA,"IN","1585","1585","[]","No Title",0,0,0,0
"10008806",20042,"Christopher Newstead",NA,"Christopher","Newstead","","church","Christopher Newstead, Christopher, Christopher Newstead","male","Church of England clergyman","IN","1597","1597","IN","1660","1663","[]","Religion",0,0,0,0
"10001826",4121,"Cassibelan Burton",NA,"Cassibelan","Burton","",NA,"Cassibelan Burton, Cassibelan, Cassibelan Burton","male","translator","IN","1609","1609","IN","1682","1682","[]","No Title",0,0,0,0
"10003164",76492,"Sir Henry Curwen","Sir","Henry","Curwen","","Sir","Henry Curwen, Sir Henry, Sir Henry Curwen, Sir Curwen, Henry, Henry Curwen","male","","IN","1581","1581","IN","1623","1623","[]","Significant",0,0,0,0
"10004047",8995,"John Evelyn",NA,"John","Evelyn","",NA,"John Evelyn, John, John Evelyn","male","translator and government official","IN","1655","1655","IN","1699","1699","[]","No Title",0,0,0,1
"10010554",24319,"John Russell",NA,"John","Russell","",NA,"John Russell, John, John Russell","male","courtier and magnate","IN","1485","1485","IN","1555","1555","[""""Muscovy Company""""]","Significant",0,0,0,0
"10005582",12417,"Robert Harris",NA,"Robert","Harris","",NA,"Robert Harris, Robert, Robert Harris","male","college head","IN","1580","1581","IN","1658","1658","[]","No Title",0,0,0,0
"10001686",3744,"Michael Bruce",NA,"Michael","Bruce","","church","Michael Bruce, Michael, Michael Bruce","male","non-subscribing Presbyterian minister","IN","1686","1686","IN","1735","1735","[]","Religion",0,0,0,0
"10010549",24304,"Edward Russell",NA,"Edward","Russell","",NA,"Edward Russell, Edward, Edward Russell","male","naval officer","IN","1652","1652","IN","1727","1727","[]","No Title",1,0,0,0
"10011734",26828,"Joseph Swetnam",NA,"Joseph","Swetnam","",NA,"Joseph Swetnam, Joseph, Joseph Swetnam","male","pamphleteer","AF","1511",NA,"IN","1621","1621","[]","No Title",0,0,0,0
"10000128",372,"Edmund Allen",NA,"Edmund","Allen","",NA,"Edmund Allen, Edmund, Edmund Allen","male","protestant reformer","CA","1510","1519","IN","1559","1559","[]","No Title",0,0,0,0
"10007627",39195,"Sir William Lower","Sir","William","Lower","","Sir","William Lower, Sir William, Sir William Lower, Sir Lower, William, William Lower","male","politician and natural philosopher","IN","1570","1570","IN","1615","1615","[]","Significant",0,0,0,1
"10004543",10067,"Alban Francis",NA,"Alban","Francis","",NA,"Alban Francis, Alban, Alban Francis","male","Benedictine monk","AF","1605",NA,"IN","1715","1715","[]","No Title",0,0,0,0
"10012713",52626,"Thomas Western",NA,"Thomas","Western","",NA,"Thomas Western, Thomas, Thomas Western","male","ironmonger and gun-founder","IN","1624","1624","IN","1707","1707","[]","No Title",0,0,0,0
"10012604",28879,"James Watt",NA,"James","Watt","",NA,"James Watt, James, James Watt","male","merchant","IN","1698","1698","IN","1782","1782","[]","No Title",0,0,0,0
"10006259",13917,"Hugh Howard",NA,"Hugh","Howard","",NA,"Hugh Howard, Hugh, Hugh Howard","male","portrait painter and art collector","IN","1675","1675","IN","1738","1738","[]","No Title",0,1,0,0
"10002913",6485,"Sir William Coventry","Sir","William","Coventry","","Sir","William Coventry, Sir William, Sir William Coventry, Sir Coventry, William, William Coventry","male","politician","IN","1627","1627","IN","1686","1686","[]","Significant",0,0,0,1
"10006271",13931,"Ralph Howard",NA,"Ralph","Howard","",NA,"Ralph Howard, Ralph, Ralph Howard","male","physician","IN","1638","1638","IN","1710","1710","[]","No Title",0,0,0,0
"10009100",20611,"Sir John Ogle","Sir","John","Ogle","","Sir","John Ogle, Sir John, Sir John Ogle, Sir Ogle, John, John Ogle","male","army officer","IN","1569","1569","IN","1640","1640","[]","Significant",1,0,0,0
"10009566",21956,"Thomas Percy",NA,"Thomas","Percy","",NA,"Thomas Percy, Thomas, Thomas Percy","male","magnate and rebel","IN","1528","1528","IN","1572","1572","[]","No Title",0,0,0,0
"10009318",21326,"Martin Parker",NA,"Martin","Parker","",NA,"Martin Parker, Martin, Martin Parker","male","ballad writer","IN","1624","1624","IN","1647","1647","[]","No Title",0,1,0,0
"10002836",6306,"Sir William Cordell","Sir","William","Cordell","","Sir","William Cordell, Sir William, Sir William Cordell, Sir Cordell, William, William Cordell","male","lawyer and speaker of the House of Commons","IN","1522","1522","IN","1581","1581","[]","Significant",0,0,1,1
"10004585",10184,"Sir John Friend","Sir","John","Friend","","Sir","Sir John Friend, Sir John Freind, Sir John, Sir John Friend, Sir Friend, John, John Friend","male","brewer and Jacobite conspirator","IN","1640","1640","IN","1696","1696","[]","Significant",0,0,0,0
"10005515",12264,"Thomas Harding",NA,"Thomas","Harding","",NA,"Thomas Harding, Thomas, Thomas Harding","male","theologian and religious controversialist","IN","1516","1516","IN","1572","1572","[]","No Title",0,0,0,0
"10013095",29898,"William Wood",NA,"William","Wood","",NA,"William Wood, William, William Wood","male","ironmaster","IN","1671","1671","IN","1730","1730","[]","No Title",0,0,0,0
"10010092",23089,"John Ramsay",NA,"John","Ramsay","",NA,"John Ramsay, John, John Ramsay","male","administrator and conspirator","IN","1464","1464","IN","1513","1513","[]","No Title",0,0,0,1
"10008741",19908,"John Netterville",NA,"John","Netterville","",NA,"John Netterville, John, John Netterville","male","landowner and army officer","AF","1549",NA,"IN","1659","1659","[]","No Title",1,0,0,0
"10011551",26478,"James Stewart",NA,"James","Stewart","",NA,"James Stewart, James, James Stewart","male","nobleman","IN","1500","1500","IN","1544","1545","[]","Noble",0,0,0,0
"10003281",7148,"Thomas Darcy Baron Darcy",NA,"Thomas","Darcy","","Baron Darcy","Thomas Darcy, Thomas, Thomas Darcy, Thomas Darcy Baron Darcy","male","soldier and rebel","BF/IN","1467","1467","IN","1537","1537","[]","Noble",1,0,0,0
"10011570",26497,"Matthew Stewart",NA,"Matthew","Stewart","",NA,"Matthew Stewart, Matthew, Matthew Stewart","male","magnate and regent of Scotland","IN","1516","1516","IN","1571","1571","[]","No Title",0,0,0,0
"10006104",13596,"Sir John Holmes","Sir","John","Holmes","","Sir","John Holmes, Sir John, Sir John Holmes, Sir Holmes, John, John Holmes","male","naval officer","IN","1639","1640","IN","1683","1683","[]","Significant",1,0,0,0
"10009532",21883,"Thomas Penny",NA,"Thomas","Penny","",NA,"Thomas Penny, Thomas, Thomas Penny","male","botanist and entomologist","IN","1530","1530","IN","1589","1589","[]","No Title",0,0,0,0
"10009365",21409,"Benjamin Parry",NA,"Benjamin","Parry","","church","Benjamin Parry, Benjamin, Benjamin Parry","male","Church of Ireland bishop of Ossory","IN","1634","1634","IN","1678","1678","[]","Religion",0,0,0,0
"10010579",24375,"William Ruthven",NA,"William","Ruthven","",NA,"William Ruthven, William, William Ruthven","male","magnate and politician","IN","1543","1543","IN","1584","1584","[]","No Title",0,0,0,1
"10005057",11136,"John Gough",NA,"John","Gough","",NA,"John Gough, John, John Gough","male","bookseller and translator","AF","1433",NA,"IN","1543","1544","[]","No Title",0,0,0,0
"10000325",740,"Joseph Ashbury",NA,"Joseph","Ashbury","",NA,"Joseph Ashbury, Joseph, Joseph Ashbury","male","actor and theatre manager","IN","1638","1638","IN","1720","1720","[]","No Title",0,1,0,0
"10005371",11913,"John Hales",NA,"John","Hales","",NA,"John Hales, John, John Hales","male","administrator and member of parliament","CA","1516","1516","IN","1572","1572","[]","No Title",0,0,0,1
"10012454",0,"Adam Wallace",NA,"Adam","Wallace","",NA,"Adam Wallace, Adam, Adam Wallace","male",NA,"BF","1530",NA,"IN","1550",NA,"[]","No Title",0,0,0,0
"10013038",29796,"Sir John Wishart of Pittarow","Sir","John","Wishart","of Pittarow","Sir","John Wishart of Pittarow, Sir John, Sir John Wishart, Sir John Wishart of Pittarow, Sir John of Pittarow, Sir Wishart, Sir Wishart of Pittarow, John, John Wishart, John Wishart of Pittarow, John of Pittarow","male","landowner and religious activist","AF","1475",NA,"IN","1585","1585","[]","Significant",0,0,0,0
"10005516",12272,"Nicholas Hardinge",NA,"Nicholas","Hardinge","",NA,"Nicholas Hardinge, Nicholas, Nicholas Hardinge","male","Latin poet and politician","IN","1699","1699","IN","1758","1758","[]","No Title",0,1,0,1
"10008356",18927,"Sir Thomas Molyneux","Sir","Thomas","Molyneux","","Sir","Thomas Molyneux, Sir Thomas, Sir Thomas Molyneux, Sir Molyneux, Thomas, Thomas Molyneux","male","physician and natural philosopher","IN","1661","1661","IN","1733","1733","[]","Significant",0,0,0,0
"10003608",7882,"Gavin Douglas",NA,"Gavin","Douglas","","church","Gavin Douglas, Gavin, Gavin Douglas","male","poet and bishop of Dunkeld","IN","1476","1476","IN","1522","1522","[]","Religion",0,1,0,0
"10003711",0,"John Dryden",NA,"John","Dryden","",NA,"John Dryden, John, John Dryden","male","poet, playwright, and critic","IN","1631",NA,"IN","1700",NA,"[]","No Title",0,1,0,0
"10001764",68031,"Cecily Bulstrode",NA,"Cecily","Bulstrode","",NA,"Cecily Bulstrode, Cecily, Cecily Bulstrode","female","courtier and subject of poetry","IN","1584","1584","IN","1609","1609","[]","Significant",0,1,0,0
"10009883",22660,"Thomas Powell",NA,"Thomas","Powell","",NA,"Thomas Powell, Thomas, Thomas Powell","male","lawyer and writer","AF","1525",NA,"CA","1635","1635","[]","No Title",0,1,1,0
"10006781",15260,"Alexander Keith",NA,"Alexander","Keith","","Nobel","Alexander Keith, Alexander, Alexander Keith","male","celebrant of clandestine marriages and excommunicated Church of England clergyman","AF","1648",NA,"IN","1758","1758","[]","Religion",0,0,0,0
"10004474",75054,"Sir Richard Forster","Sir","Richard","Forster","","Sir","Richard Forster, Sir Richard, Sir Richard Forster, Sir Forster, Richard, Richard Forster","male","courtier and financier","CA","1585","1585","IN","1661","1661","[]","Significant",0,0,0,0
"10008248",66706,"Paul Micklethwaite",NA,"Paul","Micklethwaite","","church","Paul Micklethwaite, Paul, Paul Micklethwaite","male","Church of England clergyman","IN","1588","1589","IN","1639","1639","[]","Religion",0,0,0,0
"10006414",66088,"George Hutcheson",NA,"George","Hutcheson","","church","George Hutcheson, George, George Hutcheson","male","Church of Scotland minister","IN","1615","1615","IN","1674","1674","[]","Religion",0,0,0,0
"10009503",21802,"John Pell",NA,"John","Pell","",NA,"John Pell, John, John Pell","male","mathematician","IN","1611","1611","IN","1685","1685","[""""Royal Society""""]","No Title",0,0,0,0
"10001255",63656,"Theophilus Bolton",NA,"Theophilus","Bolton","","church","Theophilus Bolton, Theophilus, Theophilus Bolton","male","Church of Ireland archbishop of Cashel","IN","1677","1678","IN","1744","1744","[]","Religion",0,0,0,0
"10010580",24379,"Joseph Rutter",NA,"Joseph","Rutter","",NA,"Joseph Rutter, Joseph, Joseph Rutter","male","playwright and translator","CA","1610","1610","BF","1720",NA,"[]","No Title",0,1,0,0
"10001835",4140,"William Burton",NA,"William","Burton","","church","William Burton, William, William Burton","male","Church of England clergyman","IN","1545","1545","IN","1616","1616","[]","Religion",0,0,0,0
"10005857",54563,"Nicholas Herrick",NA,"Nicholas","Herrick","",NA,"Nicholas Herrick, Nicholas, Nicholas Herrick","male","goldsmith","IN","1542","1542","IN","1592","1592","[]","No Title",0,0,0,0
"10000994",2215,"Gilbert Berkeley",NA,"Gilbert","Berkeley","","church","Gilbert Berkeley, Gilbert, Gilbert Berkeley","male","bishop of Bath and Wells","AF","1471",NA,"IN","1581","1581","[]","Religion",0,0,0,0
"10002631",5829,"Roger Coke",NA,"Roger","Coke","",NA,"Roger Coke, Roger, Roger Coke","male","political writer and economist","CA","1628","1628","IN","1704","1707","[]","No Title",0,1,0,1
"10004802",10585,"James Alban Gibbes",NA,"James Alban","Gibbes","",NA,"James Alban Gibbes, James Alban, James Alban Gibbes","male","Latin poet","CA","1611","1611","IN","1677","1677","[]","No Title",0,1,0,0
"10009126",20698,"William Oldys",NA,"William","Oldys","",NA,"William Oldys, William, William Oldys","male","civil lawyer and advocate of the Admiralty","IN","1636","1636","IN","1708","1708","[]","No Title",0,0,1,0
"10000620",1337,"Alexander Barclay",NA,"Alexander","Barclay","","church","Alexander Barclay, Alexander, Alexander Barclay","male","poet and clergyman","IN","1484","1484","IN","1552","1552","[]","Religion",0,1,0,0
"10054851",NA,"Thomas Myriell",NA,"Thomas","Myriell","",NA,"Thomas, Thomas Myriell","male","anthologist and rector of St Stephen Walbrook","CA","1570","","CA","1640","","[]","No Title",0,0,0,0
"10006810",15313,"Sir John Kelyng","Sir","John","Kelyng","","Sir","John Kelyng, Sir John, Sir John Kelyng, Sir Kelyng, John, John Kelyng","male","lawyer","IN","1634","1634","IN","1680","1680","[]","Significant",0,0,1,0
"10000021",37092,"Jacob Abendana",NA,"Jacob","Abendana","",NA,"Jacob Abendana, Jacob, Jacob Abendana","male","leader of the Sephardi Jewish community in London","IN","1630","1630","IN","1685","1685","[]","No Title",0,0,0,0
"10009907",0,"Thomas Poyntz",NA,"Thomas","Poyntz","",NA,"Thomas Poyntz, Thomas, Thomas Poyntz","male",NA,"BF","1532",NA,"AF","1532",NA,"[]","No Title",0,0,0,0
"10001909",4283,"Sir Thomas Byron","Sir","Thomas","Byron","","Sir","Thomas Byron, Sir Thomas, Sir Thomas Byron, Sir Byron, Thomas, Thomas Byron","male","royalist army officer","IN","1610","1610","IN","1644","1644","[]","Significant",1,0,0,0
"10006657",68690,"Samuel Johnson",NA,"Samuel","Johnson","","church","Samuel Johnson, Samuel, Samuel Johnson","male","Church of England clergyman and teacher in America","IN","1696","1696","IN","1772","1772","[]","Religion",0,0,0,0
"10001608",3550,"John Brooke",NA,"John","Brooke","",NA,"John Brooke, John, John Brooke","male","translator","AF","1472",NA,"IN","1582","1582","[]","No Title",0,0,0,0
"10004165",9251,"William Feilding",NA,"William","Feilding","",NA,"William Feilding, William, William Feilding","male","naval officer and courtier","IN","1587","1587","IN","1643","1643","[]","Significant",1,0,0,0
"10007619",17065,"Sir Thomas Lovell","Sir","Thomas","Lovell","","Sir","Thomas Lovell, Sir Thomas, Sir Thomas Lovell, Sir Lovell, Thomas, Thomas Lovell","male","administrator and speaker of the House of Commons","IN","1449","1449","IN","1524","1524","[]","Significant",0,0,0,1
"10000220",550,"John Angier",NA,"John","Angier","","church","John Angier, John, John Angier","male","nonconformist minister","IN","1605","1605","IN","1677","1677","[]","Religion",0,0,0,0
"10007240",16237,"Sir Andrew Leake","Sir","Andrew","Leake","","Sir","Andrew Leake, Sir Andrew, Sir Andrew Leake, Sir Leake, Andrew, Andrew Leake","male","naval officer","AF","1594",NA,"IN","1704","1704","[]","Significant",1,0,0,0
"10003457",7533,"Richard Dering",NA,"Richard","Dering","",NA,"Richard Dering, Richard, Richard Dering","male","organist and composer","IN","1580","1580","IN","1630","1630","[]","No Title",0,1,0,0
"10005811",12994,"Daniel Henstridge",NA,"Daniel","Henstridge","",NA,"Daniel Henstridge, Daniel, Daniel Henstridge","male","organist and composer","IN","1646","1646","IN","1736","1736","[]","No Title",0,1,0,0
"10010007",68044,"William Punt",NA,"William","Punt","",NA,"William Punt, William, William Punt","male","polemicist and book smuggler","IN","1548","1548","IN","1563","1563","[]","No Title",0,0,0,0
"10007934",17963,"Thomas Manners",NA,"Thomas","Manners","",NA,"Thomas Manners, Thomas, Thomas Manners","male","courtier and soldier","IN","1497","1497","IN","1543","1543","[]","Significant",1,0,0,0
"10010937",0,"William Shakespeare",NA,"William","Shakespeare","",NA,"William Shakespeare, Shakespeare, William, William Shakespeare","male","playwright and poet","IN","1564",NA,"IN","1616",NA,"[""""King's Men"""", """"Lord Chamberlain's Men"""", """"Elizabethan Playwrights""""]","No Title",0,1,0,0
"10004167",9256,"Henry Fell",NA,"Henry","Fell","",NA,"Henry Fell, Henry, Henry Fell","male","Quaker missionary","CA","1630","1630","IN","1674","1680","[""""Quakers""""]","No Title",0,0,0,0
"10001857",4164,"Leonard Busher",NA,"Leonard","Busher","",NA,"Leonard Busher, Leonard, Leonard Busher","male","advocate of toleration","IN","1573","1573","AF/IN","1651","1651","[]","No Title",0,0,0,0
"10010877",65473,"Francis Sempill",NA,"Francis","Sempill","",NA,"Francis Sempill, Francis, Francis Sempill","male","Jacobite agent","AF","1638",NA,"IN","1748","1748","[]","No Title",0,0,0,0
"10006812",15314,"Samuel Kem",NA,"Samuel","Kem","","church","Samuel Kem, Samuel, Samuel Kem","male","Church of England clergyman and army officer","IN","1604","1604","IN","1670","1670","[]","Religion",1,0,0,0
"10008710",67969,"Stephen Nau",NA,"Stephen","Nau","",NA,"Stephen Nau, �tienne Nau, Stephen, Stephen Nau","male","violinist and composer","AF","1537",NA,"IN","1647","1647","[]","No Title",0,1,0,0
"10003459",7537,"John Derricke",NA,"John","Derricke","",NA,"John Derricke, John, John Derricke","male","author","IN","1578","1578","IN","1581","1581","[]","No Title",0,1,0,0
"10005095",67519,"John Graham",NA,"John","Graham","",NA,"John Graham, John, John Graham","male","nobleman","IN","1573","1573","IN","1626","1626","[]","Noble",0,0,0,0
"10003695",8087,"William Drummond",NA,"William","Drummond","",NA,"William Drummond, William, William Drummond","male","Jacobite army officer","IN","1690","1690","IN","1746","1746","[]","No Title",1,0,0,0
"10007991",73279,"Walter Marsh",NA,"Walter","Marsh","",NA,"Walter Marsh, Walter, Walter Marsh","male","spy and protestant martyr","IN","1560","1560","IN","1595","1595","[]","No Title",0,1,0,0
"10005444",12081,"James Hamilton",NA,"James","Hamilton","",NA,"James Hamilton, James, James Hamilton","male","magnate and governor of Scotland","IN","1519","1519","IN","1575","1575","[]","No Title",0,0,0,1
"10011192",93686,"David Smith",NA,"David","Smith","",NA,"David Smith, David, David Smith","male","embroiderer and benefactor","AF","1477",NA,"IN","1587","1587","[]","No Title",0,1,0,0
"10004486",9948,"Richard Fortescue",NA,"Richard","Fortescue","",NA,"Richard Fortescue, Richard, Richard Fortescue","male","parliamentarian army officer","AF","1545",NA,"IN","1655","1655","[]","No Title",1,0,0,1
"10010583",24386,"Lacy Ryan",NA,"Lacy","Ryan","",NA,"Lacy Ryan, Lacy, Lacy Ryan","male","actor","IN","1694","1694","IN","1760","1760","[]","No Title",0,1,0,0
"10006412",14273,"Francis Hutcheson",NA,"Francis","Hutcheson","",NA,"Francis Hutcheson, Francis, Francis Hutcheson","male","moral philosopher","IN","1694","1694","IN","1746","1746","[]","No Title",0,0,0,0
"10006079",13553,"Gilbert Holles",NA,"Gilbert","Holles","",NA,"Gilbert Holles, Gilbert, Gilbert Holles","male","politician","IN","1633","1633","IN","1689","1689","[]","No Title",0,0,0,1
"10003289",7168,"John Darrell",NA,"John","Darrell","",NA,"John Darrell, John Darrel, John, John Darrell","male","exorcist","CA","1562","1562","AF/IN","1607","1607","[]","No Title",0,0,0,0
"10010050",22973,"Alexander Radcliffe",NA,"Alexander","Radcliffe","",NA,"Alexander Radcliffe, Alexander, Alexander Radcliffe","male","poet","CA","1653","1653","BF/IN","1696","1696","[]","No Title",0,1,0,0
"10007569",16945,"David Loggan",NA,"David","Loggan","",NA,"David Loggan, David, David Loggan","male","artist and engraver","IN","1634","1634","IN","1692","1692","[]","No Title",0,1,0,0
"10010257",23492,"Richard Rich",NA,"Richard","Rich","",NA,"Richard Rich, Richard, Richard Rich","male","adventurer and author","BF","1610","1610","AF","1610","1610","[]","No Title",0,1,0,0
"10012108",27779,"Thomas Trussell",NA,"Thomas","Trussell","",NA,"Thomas Trussell, Thomas, Thomas Trussell","male","army officer and military writer","BF/IN","1564","1564","IN","1640","1640","[]","No Title",1,1,0,0
"10006105",13600,"Sir Robert Holmes","Sir","Robert","Holmes","","Sir","Robert Holmes, Sir Robert, Sir Robert Holmes, Sir Holmes, Robert, Robert Holmes","male","naval officer","IN","1622","1622","IN","1692","1692","[]","Significant",1,0,0,0
"10011764",39520,"Edward Synge",NA,"Edward","Synge","","church","Edward Synge, Edward, Edward Synge","male","Church of Ireland bishop of Elphin","IN","1691","1691","IN","1762","1762","[]","Religion",0,0,0,0
"10002402",53661,"Robert Child",NA,"Robert","Child","",NA,"Robert Child, Robert, Robert Child","male","physician and agriculturist","IN","1613","1613","IN","1654","1654","[]","No Title",0,0,0,0
"10005518",12281,"Sir Charles Hardy the elder","Sir","Charles","Hardy","the elder","Sir","Charles Hardy the elder, Sir Charles, Sir Charles Hardy, Sir Charles Hardy the elder, Sir Charles the elder, Sir Hardy, Sir Hardy the elder, Charles, Charles Hardy, Charles Hardy the elder, Charles the elder","male","naval officer and politician","IN","1680","1680","IN","1744","1744","[]","Significant",1,0,0,1
"10011030",25436,"Sir Thomas Sherley","Sir","Thomas","Sherley","","Sir","Sir Thomas Sherley, Sir Thomas Shirley, Sir Thomas, Sir Thomas Sherley, Sir Sherley, Thomas, Thomas Sherley","male","privateer and travel writer","IN","1564","1564","IN","1633","1634","[]","Significant",0,1,0,0
"10005447",12086,"James Hamilton",NA,"James","Hamilton","",NA,"James Hamilton, James, James Hamilton","male","planter in Ulster","IN","1560","1560","IN","1644","1644","[]","No Title",0,0,0,0
"10000434",929,"Sir Thomas Aylesbury","Sir","Thomas","Aylesbury","","Sir","Thomas Aylesbury, Sir Thomas, Sir Thomas Aylesbury, Sir Aylesbury, Thomas, Thomas Aylesbury","male","patron of mathematics","IN","1579","1580","IN","1658","1658","[]","Significant",0,0,0,0
"10007925",17943,"Timothy Manlove",NA,"Timothy","Manlove","","church","Timothy Manlove, Timothy, Timothy Manlove","male","Presbyterian minister and author","IN","1663","1663","IN","1699","1699","[]","Religion",0,1,0,0
"10005499",12215,"Adriaen Hanneman",NA,"Adriaen","Hanneman","",NA,"Adriaen Hanneman, Adriaen, Adriaen Hanneman","male","portrait painter","IN","1604","1604","IN","1671","1671","[]","No Title",0,1,0,0
"10012048",27650,"Richard Tracy",NA,"Richard","Tracy","",NA,"Richard Tracy, Richard, Richard Tracy","male","religious activist","BF","1501","1501","IN","1569","1569","[]","No Title",0,0,0,0
"10010780",24855,"John Scory",NA,"John","Scory","","church","John Scory, John, John Scory","male","bishop of Hereford","AF","1475",NA,"IN","1585","1585","[]","Religion",0,0,0,0
"10003167",76494,"Sir Patricius Curwen","Sir","Patricius","Curwen","","Sir","Patricius Curwen, Sir Patricius, Sir Patricius Curwen, Sir Curwen, Patricius, Patricius Curwen","male","","IN","1602","1602","IN","1664","1664","[]","Significant",0,0,0,0
"10007683",17206,"William Lupton",NA,"William","Lupton","","church","William Lupton, William, William Lupton","male","Church of England clergyman","IN","1676","1676","IN","1726","1726","[]","Religion",0,0,0,0
